,Ead_NNP,Ead_reg,ontop_element,site_info
2035,-1.541809082,-1.447509619,Rh,facet
2036,-1.609363556,-1.499819427,Rh,edge
2037,-1.681083202,-1.570163098,Rh,corner
2038,-1.374445438,-1.390101164,Rh,facet
2039,-1.379284382,-1.39504927,Rh,facet
2040,-1.410742283,-1.418997143,Rh,facet
2041,-1.404676914,-1.404965245,Rh,facet
2042,-1.410856247,-1.40444676,Rh,facet
2043,-1.635923862,-1.590811253,Rh,corner
2044,-1.377493382,-1.395852858,Rh,facet
2045,-1.358062267,-1.366220992,Rh,facet
2046,-1.284241199,-1.367208553,Rh,facet
2047,-1.410900116,-1.385470751,Rh,facet
2048,-1.779182434,-1.599256715,Rh,edge
2049,-1.605960846,-1.510080218,Rh,edge
2050,-2.119945049,-2.006917679,Ru,edge
2051,-2.06412077,-1.838369474,Ru,facet
2052,-1.849764824,-1.787135881,Ru,facet
2053,-2.507008553,-2.303788105,Ru,edge
2054,-1.828032017,-1.77360589,Ru,facet
2055,-2.01299715,-2.047704629,Ru,corner
2056,-2.046084881,-1.949579527,Ru,edge
2057,-1.87271595,-1.734132936,Ru,facet
2058,-1.926898479,-1.708886024,Ru,facet
2059,-2.080613136,-1.848785661,Ru,facet
2060,-2.013309956,-1.790591078,Ru,facet
2061,-1.719158173,-1.660144849,Ru,facet
2062,-2.343216896,-2.138797024,Ru,edge
2063,-2.073086739,-2.047830626,Ru,corner
2064,-1.749726772,-1.688359184,Ru,facet
2065,-1.737138748,-1.65936382,Ru,facet
2066,-2.019445419,-2.031192479,Ru,edge
2067,-2.140057564,-2.01845457,Ru,edge
2068,-1.855335712,-1.758907301,Ru,facet
2069,-2.165869713,-2.191659727,Ru,corner
2070,-1.87514925,-1.871697344,Ru,edge
2071,-1.960108757,-2.05331822,Ru,corner
2072,-2.035189152,-1.907769624,Ru,edge
2073,-1.756507397,-1.723144485,Ru,facet
2074,-2.043010712,-2.035816295,Ir,edge
2075,-1.611084938,-1.657261454,Ir,facet
2076,-1.678719521,-1.686578738,Ir,facet
2077,-2.06328249,-2.213592616,Ir,corner
2078,-1.664319038,-1.77978027,Ir,facet
2079,-1.971234322,-2.007402384,Ir,edge
2080,-1.890190601,-1.983367717,Ir,edge
2081,-1.729598045,-1.761947471,Ir,facet
2082,-2.325516224,-2.340161615,Ir,edge
2083,-1.878257275,-1.967494285,Ir,edge
2084,-1.908579826,-1.953540815,Ir,facet
2085,-2.142452717,-2.303513833,Ir,corner
2086,-2.021443844,-2.066524809,Ir,edge
2087,-2.196587086,-2.172134196,Ir,edge
2088,-1.901246071,-1.999017658,Ir,edge
2089,-1.89513588,-2.11615711,Ir,edge
2090,-1.967271805,-2.011687232,Ir,edge
2091,-1.658874512,-1.753938268,Ir,facet
2092,-1.905614376,-2.012396815,Ir,edge
2093,-2.00316143,-2.243709762,Ir,corner
2094,-1.902740479,-2.058687047,Ir,edge
2095,-0.859926224,-1.191377613,Pd,facet
2096,-1.221241474,-1.413891856,Pd,corner
2097,-1.151592255,-1.300212642,Pd,facet
2098,-1.226501465,-1.38184015,Pd,edge
2099,-1.262003422,-1.385913528,Pd,edge
2100,-0.81786871,-1.160243489,Pd,facet
2101,-0.991590023,-1.253984264,Pd,facet
2102,-0.868102551,-1.165069204,Pd,facet
2103,-1.12926054,-1.269605583,Pd,facet
2104,-0.964524269,-1.211885335,Pd,facet
2105,-1.036603451,-1.226180744,Pd,facet
2106,-1.394951344,-1.520203041,Pd,corner
2107,-0.86612606,-1.172826101,Pd,facet
2108,-1.365271568,-1.52638204,Pd,corner
2109,-1.073678493,-1.251321232,Pd,facet
2110,-1.170631886,-1.364914032,Pd,edge
2111,-0.915849209,-1.21362155,Pd,facet
2112,-1.297533035,-1.487457706,Pd,corner
2113,-1.142551422,-1.339643592,Pd,edge
2114,-0.927960873,-1.189949787,Pd,facet
2115,-0.831493855,-1.173588664,Pd,facet
2116,-0.979362965,-1.270392553,Pd,facet
2117,-1.394749641,-1.567341084,Pd,corner
2118,-1.626770496,-1.391022073,Pt,edge
2119,-1.769545078,-1.639091102,Pt,corner
2120,-1.201779366,-1.071991851,Pt,facet
2121,-1.537615299,-1.358133121,Pt,edge
2122,-1.111607552,-0.896806928,Pt,facet
2123,-1.641198158,-1.553582198,Pt,corner
2124,-1.670512199,-1.522742842,Pt,edge
2125,-1.094078541,-0.960784293,Pt,facet
