,Ead_NNP,Ead_reg,ontop_element,ad_place_num
1808,-1.8453655242919889,-1.6884741281207298,Ru,1
1809,-1.682385921478267,-1.6214337683815925,Ru,1
1810,-2.0977768898010245,-1.9747154255224513,Ru,2
1811,-1.9606227874755813,-1.7892338549001672,Ru,1
1812,-2.092819213867184,-1.8617355289776258,Ru,1
1813,-2.572925567626956,-2.366843984307007,Ru,2
1814,-2.397739410400386,-2.25749980624348,Ru,2
1815,-1.9947457313537555,-1.860165118657459,Ru,1
1816,-1.9562077522277823,-1.8591566568534859,Ru,2
1817,-2.103363037109374,-1.8962506622733746,Ru,1
1818,-1.7125544548034697,-1.7243194682187968,Ru,1
1819,-1.90718841552734,-1.7312391961450362,Ru,1
1820,-2.1408271789550737,-2.121531597977204,Ru,3
1821,-1.693632125854485,-1.6527864676325388,Ru,1
1822,-1.6792678833007797,-1.6383359418900734,Ru,1
1823,-1.9650259017944336,-1.752831969637024,Ru,1
1824,-2.125961780548095,-1.8888642812961003,Ru,1
1825,-1.7797732353210425,-1.6797226641657443,Ru,1
1826,-1.7631101608276367,-1.6867327754197632,Ru,1
1827,-2.07582569122314,-1.964923816477396,Ru,2
1828,-1.7704410552978498,-1.7006984732028902,Ru,1
1829,-1.9918842315673784,-1.9107395026873988,Ru,2
1830,-1.8942627906799308,-2.029379466943715,Ir,2
1831,-1.9867134094238272,-2.077399693595664,Ir,2
1832,-2.1147546768188485,-2.2362357600443863,Ir,2
1833,-1.9638700485229488,-2.090726507019301,Ir,2
1834,-2.0955939292907724,-2.17941529026007,Ir,2
1835,-1.7879428863525415,-1.7880229625039905,Ir,1
1836,-2.1151766777038548,-2.193694880123889,Ir,3
1837,-1.9307041168212908,-1.9814004096441196,Ir,2
1838,-1.5217046737670925,-1.6383435481522959,Ir,1
1839,-1.6798639297485345,-1.7509981876652594,Ir,1
1840,-1.6777710914611834,-1.7093806775046905,Ir,1
1841,-1.8966484069824192,-1.9277726231348185,Ir,1
1842,-2.0923867225646973,-2.224735983664838,Ir,3
1843,-1.8395986557006845,-1.9527932970276707,Ir,2
1844,-2.0881037712097186,-2.134980031997705,Ir,2
1845,-2.31636619567871,-2.2925436713919014,Ir,2
1846,-2.0371131896972665,-2.2064212091367694,Ir,3
1847,-1.555997371673576,-1.6454364394292025,Ir,1
1848,-1.993032932281494,-2.1646513723724925,Ir,2
1849,-2.0195121765136728,-2.1317849961882693,Ir,3
1850,-1.6113829612731898,-1.7678493917171605,Ir,1
1851,-1.7952799797058123,-1.7624662048301352,Ir,1
1852,-2.027364730834961,-2.0810420050117404,Ir,2
1853,-1.85193061828613,-1.8918103116536114,Ir,1
1854,-1.8453893661499008,-1.8018011684695039,Ir,1
1855,-2.3218965530395472,-2.4724240404297313,Ir,3
1856,-1.9711575508117631,-1.9040052619543286,Ir,1
1857,-2.045885562896726,-2.2183738483922064,Ir,3
1858,-1.9014358520507777,-1.9646871229226028,Ir,2
1859,-2.046597480773926,-2.1487711769025295,Ir,3
1860,-1.162448883056638,-1.3571060109767,Pd,2
1861,-0.8584508895874023,-1.1997202847189377,Pd,1
1862,-1.1612524986267123,-1.3810198679402725,Pd,2
1863,-1.0213003158569336,-1.2581424072239122,Pd,1
1864,-0.9385213851928677,-1.2129556269377704,Pd,1
1865,-0.810442447662358,-1.183167531414653,Pd,1
1866,-0.9003143310546831,-1.207583386754847,Pd,1
1867,-0.8963251113891602,-1.182873654572623,Pd,1
1868,-0.9082746505737288,-1.2290271610360823,Pd,1
1869,-1.2525320053100586,-1.482315686227285,Pd,3
1870,-0.8906760215759277,-1.204937175864155,Pd,1
1871,-1.0118932723999023,-1.2592133590825783,Pd,1
1872,-1.2926435470581037,-1.4654245292867234,Pd,3
1873,-0.910599708557128,-1.1839881437412194,Pd,1
1874,-0.971770763397214,-1.2552089160533006,Pd,1
1875,-1.2706732749938991,-1.473704204219921,Pd,3
1876,-0.8973197937011692,-1.1815952408355768,Pd,1
1877,-0.9448962211608868,-1.1849608068244366,Pd,1
1878,-1.2752242088317862,-1.4449827727900972,Pd,2
1879,-0.9646306037902797,-1.2333812218572249,Pd,1
1880,-1.0131053924560511,-1.2363803488208376,Pd,1
1881,-1.1384258270263654,-1.3633199724849439,Pd,2
1882,-0.8936595916748074,-1.1975684861584397,Pd,1
1883,-1.2638111114501918,-1.4483651600123393,Pd,3
1884,-1.1182599067687995,-0.9764182566795606,Pt,1
1885,-1.0312094688415518,-0.9469729706066685,Pt,1
1886,-1.5771327018737784,-1.4454646665143858,Pt,2
1887,-1.4832916259765652,-1.4156819140992147,Pt,3
1888,-1.0615959167480442,-1.0030360491977333,Pt,1
1889,-1.47642087936401,-1.3718889176433193,Pt,2
1890,-1.065712451934813,-0.9920630022375218,Pt,1
1891,-1.6330876350402803,-1.453543373551759,Pt,2
1892,-1.0908946990966806,-0.9778985802832325,Pt,1
1893,-0.9977827072143528,-0.9558505995597888,Pt,1
1894,-1.0997672080993617,-0.9908581503605346,Pt,1
1895,-1.282160758972167,-1.0561832245214053,Pt,2
1896,-1.4506964683532724,-1.2882587202900662,Pt,2
1897,-1.1368913650512686,-1.0402101770426004,Pt,1
1898,-1.4651002883911115,-1.3294107461216385,Pt,2
1899,-1.5852694511413556,-1.4256032089287758,Pt,3
1900,-1.3447322845459002,-1.1168182712416548,Pt,2
1901,-1.5978217124938947,-1.452799438164626,Pt,3
1902,-1.1031990051269505,-0.9095045031086314,Pt,1
1903,-1.5324645042419434,-1.3347891833371655,Pt,2
1904,-1.7159175872802734,-1.657426413566149,Pt,3
1905,-1.4653277397155744,-1.265875429558799,Pt,2
1906,-1.4027471542358372,-1.3895067772220382,Rh,1
1907,-1.885893821716305,-1.7071249576390783,Rh,3
1908,-1.4547944068908656,-1.4240753953180867,Rh,1
1909,-1.2797698974609402,-1.3777706373951175,Rh,1
1910,-1.688049793243409,-1.591442013018957,Rh,3
1911,-1.3261780738830575,-1.379198258624892,Rh,1
1912,-1.4016666412353516,-1.3956976913767827,Rh,1
1913,-1.455350399017334,-1.4350602994080435,Rh,2
1914,-1.2993845939636248,-1.3340366489532165,Rh,1
1915,-1.6384067535400355,-1.5625107116258126,Rh,3
1916,-1.569128990173338,-1.4769570928122757,Rh,2
1917,-1.4055767059326154,-1.4034667682635873,Rh,1
1918,-1.641626358032223,-1.5024034425289083,Rh,2
1919,-1.3384523391723606,-1.3672024557318785,Rh,1
1920,-1.463417530059813,-1.4100754561125233,Rh,1
1921,-1.430377960205079,-1.4128545868069506,Rh,2
1922,-1.5909690856933532,-1.4819333725274901,Rh,2
1923,-1.6286549568176216,-1.581529822259532,Rh,3
1924,-1.4600310325622576,-1.4013781100461231,Rh,1
1925,-1.479275703430177,-1.4153248551174988,Rh,1
1926,-1.3424673080444345,-1.3862497403339027,Rh,1
1927,-1.506492614746091,-1.4446785557817212,Rh,1
1928,-1.4528841972351048,-1.396946386882472,Rh,1
1929,-1.5069065093994087,-1.4344974508024313,Rh,1
1930,-1.4830908775329554,-1.4262975645047566,Rh,1
1931,-1.684718132019043,-1.5664872359731952,Rh,2
1932,-1.7990889549255398,-1.679169442715357,Rh,3
1933,-1.945652961730957,-1.8082909830769531,Ru,1
1934,-2.1832656860351545,-2.1776252595665406,Ru,3
1935,-2.06055736541748,-2.1124704237604526,Ru,3
1936,-2.053311347961424,-1.8032914096522876,Ru,1
1937,-2.0391836166381845,-1.9382442791222596,Ru,2
1938,-1.8898286819458008,-1.7510385482798365,Ru,1
1939,-1.7687573432922346,-1.6979034670340607,Ru,1
1940,-2.176513671875001,-2.0643354071530804,Ru,2
1941,-1.976330280303956,-1.8017686470647003,Ru,1
1942,-2.1098852157592773,-2.1180429980104156,Ru,3
1943,-2.0194129943847656,-1.8937439985687106,Ru,2
1944,-1.9698286056518544,-1.8747703767273731,Ru,2
1945,-1.7537765502929688,-1.729852499762856,Ru,1
1946,-2.1349792480468697,-2.1411005708689146,Ru,3
1947,-1.89654731750488,-1.7555272594170535,Ru,1
1948,-1.9340939521789515,-1.7493143880596973,Ru,1
1949,-1.8001399040222186,-1.6842398656997613,Ru,1
1950,-2.198850154876709,-2.119562322101837,Ru,2
1951,-1.910418510437009,-1.8594538411649346,Ru,1
1952,-1.9880275726318344,-2.02785796530745,Ir,2
1953,-1.7202363014221147,-1.7940613302270418,Ir,1
1954,-1.7718114852905282,-1.7958386699815039,Ir,1
1955,-1.873129367828368,-1.8325017426531292,Ir,1
1956,-2.089128494262691,-2.046904966173806,Ir,2
1957,-1.9177041053771933,-2.0069962782027115,Ir,2
1958,-1.962600231170652,-2.143880845976536,Ir,3
1959,-1.9260239601135227,-1.9014342358998513,Ir,1
1960,-1.8514218330383287,-1.9421369042377643,Ir,2
1961,-1.6226005554199192,-1.7009586042803704,Ir,1
1962,-1.561621189117429,-1.6885748630924313,Ir,1
1963,-1.519821166992184,-1.6436044032494708,Ir,1
1964,-1.7600173950195297,-1.7190825294536003,Ir,1
1965,-1.88755464553833,-1.963772869233552,Ir,2
1966,-2.0260353088378915,-1.9754261484840185,Ir,2
1967,-1.9963245391845688,-2.162933140045338,Ir,3
1968,-1.99461221694946,-1.884370715616527,Ir,1
1969,-2.0071821212768555,-2.0249314124887197,Ir,2
1970,-0.9164700508117658,-1.1893880894850075,Pd,1
1971,-1.2545218467712385,-1.4487665608167735,Pd,3
1972,-0.9522724151611291,-1.2359637759235491,Pd,1
1973,-1.1129736900329572,-1.3064533193256636,Pd,2
1974,-1.2229008674621549,-1.3646920574039614,Pd,2
1975,-1.413934230804438,-1.5489554759816169,Pd,3
1976,-0.8325724601745605,-1.1723115691491364,Pd,1
1977,-1.41657972335815,-1.4861852295613995,Pd,2
1978,-1.1322469711303684,-1.2596896308669674,Pd,1
1979,-1.2487454414367685,-1.3773422845635785,Pd,2
1980,-1.1028528213500923,-1.270200263105991,Pd,1
1981,-1.3975124359130868,-1.5359035181894607,Pd,3
1982,-1.3874349594116175,-1.5432454918186278,Pd,3
1983,-1.2082457542419416,-1.358007431189122,Pd,2
1984,-0.8610944747924787,-1.192332135154996,Pd,1
1985,-0.943229675292966,-1.2136215498828418,Pd,1
1986,-1.6163272857665998,-1.6893474687579966,Pd,3
1987,-1.5059208869934038,-1.6347266151692912,Pd,3
1988,-1.2728266716003382,-1.40824354994287,Pd,3
1989,-1.2269687652587835,-1.400135715452655,Pd,3
1990,-0.9183459281921352,-1.1954282315816354,Pd,1
1991,-0.9728655815124484,-1.2433816100169888,Pd,1
1992,-0.909970283508298,-1.2161345102188985,Pd,1
1993,-0.9939675331115732,-1.2180293726851863,Pd,1
1994,-0.8682136535644505,-1.1797947092074714,Pd,1
1995,-1.263620376586914,-1.4466394993641905,Pd,3
1996,-1.2858066558837846,-1.440811766567526,Pd,3
1997,-1.587551116943355,-1.4797546970250781,Pt,2
1998,-1.575423240661619,-1.4439805693254169,Pt,3
1999,-1.2551097869873002,-1.0632436026121883,Pt,1
2000,-1.3521161079406712,-1.2567627601500337,Pt,2
2001,-1.2172207832336328,-1.0752015553349303,Pt,1
2002,-1.2305107116699183,-0.9708010054230917,Pt,1
2003,-1.267327308654779,-1.1001713692455195,Pt,1
2004,-1.135031700134275,-0.9718991187445346,Pt,1
2005,-1.3879275321960414,-1.2024619458926917,Pt,2
2006,-1.3523912429809517,-1.1183756838021093,Pt,1
2007,-1.7102756500244114,-1.5438980999043577,Pt,2
2008,-1.3062486648559544,-1.179289436750727,Pt,1
2009,-1.1280989646911586,-1.0056926532468575,Pt,1
2010,-1.4611039161682102,-1.3160668094276518,Pt,2
2011,-1.3117041587829623,-1.0714101802786213,Pt,1
2012,-1.4750475883483904,-1.2305606010981502,Pt,2
2013,-1.4455738067626944,-1.2209600610188378,Pt,2
2014,-1.6534705162048278,-1.5808986428255607,Pt,3
2015,-1.1913876533508292,-1.1099266263220113,Pt,1
2016,-1.5440773963928214,-1.4014118317566078,Pt,2
2017,-1.155647754669184,-1.0003072079443514,Pt,1
2018,-1.180464744567869,-0.9666996572888116,Pt,1
2019,-1.53151226043701,-1.4118997034643415,Pt,3
2020,-1.7337183952331543,-1.5661977169108388,Rh,2
2021,-1.4869995117187464,-1.4260461013249612,Rh,1
2022,-1.3827633857727024,-1.4020999102938132,Rh,1
2023,-1.4836030006408656,-1.4199582113826748,Rh,1
2024,-1.7408232688903764,-1.6322116374375009,Rh,3
2025,-1.5392880439758247,-1.4435461304586625,Rh,1
2026,-1.8901448249816868,-1.6389239802593798,Rh,2
2027,-1.5389370918273908,-1.4453860587917642,Rh,1
2028,-1.3895883560180646,-1.4034827475291929,Rh,1
2029,-1.4478163719177175,-1.4083135318259974,Rh,1
2030,-1.5769472122192385,-1.5011639981769906,Rh,2
2031,-1.5833725929260236,-1.5559299874916863,Rh,3
2032,-1.5622467994689933,-1.5050463289586975,Rh,2
2033,-1.7578749656677202,-1.5685603354320432,Rh,2
2034,-1.7529840469360334,-1.609914464566165,Rh,3
2035,-1.5418090820312471,-1.447509619089367,Rh,1
2036,-1.6093635559082005,-1.4998194270776668,Rh,2
2037,-1.6810832023620597,-1.5701630978229963,Rh,3
2038,-1.3744454383850035,-1.390101163851872,Rh,1
2039,-1.3792843818664524,-1.3950492695987817,Rh,1
2040,-1.4107422828674272,-1.4189971426578882,Rh,1
2041,-1.4046769142150843,-1.4049652449211134,Rh,1
2042,-1.4108562469482386,-1.4044467598029067,Rh,1
2043,-1.6359238624572745,-1.5908112525345206,Rh,3
2044,-1.3774933815002397,-1.395852858455954,Rh,1
2045,-1.358062267303466,-1.3662209924180952,Rh,1
2046,-1.2842411994934049,-1.3672085530832279,Rh,1
2047,-1.410900115966795,-1.3854707511356237,Rh,1
2048,-1.7791824340820312,-1.599256714914136,Rh,2
2049,-1.6059608459472663,-1.5100802181314905,Rh,2
2050,-2.1199450492858816,-2.00691767893315,Ru,2
2051,-2.064120769500728,-1.8383694738917056,Ru,1
2052,-1.8497648239135709,-1.787135881025462,Ru,1
2053,-2.507008552551265,-2.3037881048030995,Ru,2
2054,-1.828032016754152,-1.7736058898278801,Ru,1
2055,-2.012997150421139,-2.047704629234807,Ru,3
2056,-2.046084880828851,-1.9495795273387642,Ru,2
2057,-1.8727159500122017,-1.73413293627519,Ru,1
2058,-1.926898479461668,-1.7088860237867305,Ru,1
2059,-2.080613136291504,-1.8487856612045406,Ru,1
2060,-2.0133099555969203,-1.7905910784580716,Ru,1
2061,-1.7191581726074157,-1.660144849426751,Ru,1
2062,-2.3432168960571254,-2.1387970240448855,Ru,2
2063,-2.073086738586425,-2.047830625558586,Ru,3
2064,-1.7497267723083525,-1.688359184106054,Ru,1
2065,-1.7371387481689418,-1.6593638195834401,Ru,1
2066,-2.019445419311519,-2.0311924794342433,Ru,2
2067,-2.140057563781736,-2.0184545703890753,Ru,2
2068,-1.8553357124328576,-1.7589073011477594,Ru,1
2069,-2.165869712829587,-2.1916597272729783,Ru,3
2070,-1.875149250030516,-1.8716973435828743,Ru,2
2071,-1.960108757019044,-2.0533182198318864,Ru,3
2072,-2.0351891517639125,-1.9077696244278655,Ru,2
2073,-1.756507396697998,-1.723144484957665,Ru,1
2074,-2.04301071166992,-2.035816295184188,Ir,2
2075,-1.6110849380493182,-1.6572614536923438,Ir,1
2076,-1.6787195205688468,-1.6865787376368906,Ir,1
2077,-2.0632824897766104,-2.21359261624995,Ir,3
2078,-1.6643190383911142,-1.7797802700292107,Ir,1
2079,-1.9712343215942347,-2.007402384456998,Ir,2
2080,-1.89019060134888,-1.9833677165530128,Ir,2
2081,-1.7295980453491184,-1.7619474709904808,Ir,1
2082,-2.325516223907467,-2.3401616146579958,Ir,2
2083,-1.878257274627684,-1.9674942846195078,Ir,2
2084,-1.9085798263549825,-1.9535408148396902,Ir,1
2085,-2.142452716827392,-2.3035138334601024,Ir,3
2086,-2.021443843841551,-2.0665248091714816,Ir,2
2087,-2.196587085723876,-2.1721341962295475,Ir,2
2088,-1.9012460708618133,-1.9990176577165986,Ir,2
2089,-1.895135879516597,-2.116157110034873,Ir,2
2090,-1.967271804809568,-2.011687231836592,Ir,2
2091,-1.6588745117187518,-1.7539382675569057,Ir,1
2092,-1.9056143760681128,-2.012396815031085,Ir,2
2093,-2.003161430358884,-2.2437097618973656,Ir,3
2094,-1.902740478515625,-2.0586870466837786,Ir,2
2095,-0.8599262237548801,-1.1913776126175832,Pd,1
2096,-1.2212414741516089,-1.4138918562501246,Pd,3
2097,-1.15159225463867,-1.3002126417408715,Pd,1
2098,-1.2265014648437509,-1.3818401504387334,Pd,2
2099,-1.2620034217834455,-1.3859135275420673,Pd,2
2100,-0.817868709564209,-1.1602434885957853,Pd,1
2101,-0.991590023040774,-1.2539842642974564,Pd,1
2102,-0.8681025505065918,-1.1650692036078403,Pd,1
2103,-1.1292605400085431,-1.2696055830317154,Pd,1
2104,-0.964524269104003,-1.2118853347353156,Pd,1
2105,-1.0366034507751456,-1.2261807444853317,Pd,1
2106,-1.394951343536376,-1.5202030407098734,Pd,3
2107,-0.8661260604858398,-1.172826100993768,Pd,1
2108,-1.365271568298339,-1.5263820404389308,Pd,3
2109,-1.0736784934997583,-1.251321232173382,Pd,1
2110,-1.1706318855285636,-1.3649140317189852,Pd,2
2111,-0.9158492088317852,-1.2136215498828418,Pd,1
2112,-1.2975330352783168,-1.4874577063925463,Pd,3
2113,-1.1425514221191406,-1.339643591757355,Pd,2
2114,-0.9279608726501456,-1.1899497867487305,Pd,1
2115,-0.831493854522706,-1.1735886635737605,Pd,1
2116,-0.9793629646301224,-1.2703925528915174,Pd,1
2117,-1.394749641418456,-1.567341084068349,Pd,3
2118,-1.6267704963684064,-1.3910220732665977,Pt,2
2119,-1.7695450782775914,-1.63909110169139,Pt,3
2120,-1.20177936553955,-1.0719918514979812,Pt,1
2121,-1.5376152992248515,-1.3581331210683394,Pt,2
2122,-1.1116075515747044,-0.8968069276676673,Pt,1
2123,-1.6411981582641566,-1.5535821979438194,Pt,3
2124,-1.6705121994018537,-1.5227428416454738,Pt,2
2125,-1.0940785408020046,-0.9607842927938766,Pt,1
2126,-1.0645928382873526,-0.9790910332371008,Pt,1
2127,-1.2134976387023944,-1.0022721677168873,Pt,1
2128,-1.5222110748291031,-1.3313902611517499,Pt,2
2129,-1.4552392959594735,-1.2633611435837349,Pt,2
2130,-1.6002793312072772,-1.5077940530330114,Pt,3
2131,-1.1902990341186506,-0.9992802536599394,Pt,1
2132,-1.1778478622436488,-1.0362640849891125,Pt,1
2133,-1.5962829589843706,-1.5492964832135967,Pt,3
2134,-1.260033130645751,-1.0813244670212032,Pt,1
2135,-1.206914901733401,-1.0490252722965125,Pt,1
2136,-1.1578407287597638,-1.008204243803852,Pt,1
2137,-1.2182240486145035,-1.0666608536404754,Pt,1
2138,-1.1356964111328116,-0.9860775568727844,Pt,1
2139,-1.1508855819702148,-0.9819853731599392,Pt,1
2140,-1.6044807434082011,-1.5088689857590574,Pt,3
2141,-1.627686977386472,-1.4973121112450305,Pt,2
2142,-1.4647669792175275,-1.3755147940301717,Pt,2
2143,-1.5057191848754865,-1.4156792186811453,Pt,3
2144,-1.6293225288391078,-1.5342164783219487,Rh,2
2145,-1.3655128479003888,-1.3881188939027829,Rh,1
2146,-1.5671386718749991,-1.4523845566200821,Rh,1
2147,-1.3568491935729954,-1.3990813008687948,Rh,1
2148,-1.7341132164001438,-1.565143085380861,Rh,2
2149,-1.480473518371583,-1.4585115537124036,Rh,2
2150,-1.77691316604614,-1.6414693090675758,Rh,3
2151,-1.4145994186401332,-1.408347382638662,Rh,1
2152,-1.5568547248840332,-1.5451454549822854,Rh,3
2153,-1.6781735420227015,-1.5269686198487835,Rh,2
2154,-1.5572309494018528,-1.516064032593845,Rh,2
2155,-1.5905361175537074,-1.4556670341810893,Rh,1
2156,-1.416257381439208,-1.3905797008060645,Rh,1
2157,-1.5707955360412589,-1.5207697160612361,Rh,3
2158,-1.3950214385986284,-1.4039143979540423,Rh,1
2159,-1.3698859214782706,-1.3880133466483873,Rh,1
2160,-1.2960438728332484,-1.3696199504152289,Rh,1
2161,-1.403140544891352,-1.4296136826249342,Rh,1
2162,-1.6480689048767054,-1.5566004858866422,Rh,2
2163,-1.3664212226867676,-1.3787579878067553,Rh,1
2164,-1.500108718872073,-1.4389367430918956,Rh,1
2165,-1.7229270935058576,-1.6246162299374114,Rh,3
2166,-1.812254905700684,-1.8437679128715718,Ru,2
2167,-1.769953250885008,-1.6578646352552735,Ru,1
2168,-1.860549926757808,-1.9670075451537008,Ru,3
2169,-1.7532916069030715,-1.8430753015010883,Ru,2
2170,-1.815167427062984,-1.7332914871421137,Ru,1
2171,-1.8214888572692889,-1.6916198608984425,Ru,1
2172,-2.2968115806579545,-1.9550256140512094,Ru,1
2173,-1.7489705085754403,-1.6684041172163293,Ru,1
2174,-1.7485313415527344,-1.8811369979847017,Ru,3
2175,-1.8673229217529328,-1.771424409617727,Ru,1
2176,-1.9962406158447257,-1.933130007289787,Ru,2
2177,-1.7811522483825684,-1.665758440023831,Ru,1
2178,-1.899693965911864,-2.0231071013078923,Ru,3
2179,-2.067445278167725,-1.994589196538548,Ru,2
2180,-1.6318225860595694,-1.6192056228663356,Ru,1
2181,-1.95148992538452,-1.7554658576998121,Ru,1
2182,-2.0061678886413574,-2.0284770498909586,Ru,3
2183,-1.7531256675720286,-1.6974599010287088,Ru,1
2184,-2.088615417480467,-2.0641276237419355,Ru,2
2185,-1.8044619560241648,-1.728241809916179,Ru,1
2186,-2.029386043548583,-1.958323131873943,Ru,2
2187,-1.649374008178711,-1.6283348301857905,Ru,1
2188,-1.8029298782348635,-1.6881843120153504,Ru,1
2189,-1.896536350250245,-1.7702823376770365,Ru,1
2190,-2.0879058837890616,-2.0945681390815434,Ru,3
2191,-2.000308036804197,-1.7889533718558084,Ru,1
2192,-1.8798265457153287,-2.000702597113973,Ru,3
2193,-1.7650580406188938,-1.728247704481034,Ru,1
2194,-1.633683204650878,-1.6223665832699241,Ru,1
2195,-2.346968650817874,-2.1649681551812625,Ru,2
2196,-1.917542934417724,-1.9950474618157066,Ir,1
2197,-1.8241348266601567,-1.8151012218141112,Ir,1
2198,-1.6358184814453107,-1.667488508950563,Ir,1
2199,-1.7038769721984854,-1.7416915614989437,Ir,1
2200,-2.014373302459717,-2.135964567652559,Ir,3
2201,-1.9241943359374964,-1.8577950164719221,Ir,1
2202,-1.9702596664428729,-2.1444604516443135,Ir,3
2203,-1.4729118347167942,-1.5866254314585932,Ir,1
2204,-1.6591749191284153,-1.7149597128821976,Ir,1
2205,-1.728386402130126,-1.766580199397462,Ir,1
2206,-1.5174908638000506,-1.637408415720266,Ir,1
2207,-1.87475776672363,-1.9431226161598287,Ir,2
2208,-1.939028263092041,-1.9676351426179175,Ir,2
2209,-2.0964193344116184,-2.033567566345278,Ir,1
2210,-2.15804100036621,-2.2728832471754785,Ir,3
2211,-1.6753263473510724,-1.7252020596141486,Ir,1
2212,-1.996831893920897,-2.1939289572986986,Ir,3
2213,-2.067726612091062,-2.204014272358101,Ir,3
2214,-1.8281178474426223,-1.8822122652859927,Ir,1
2215,-1.5935115814208969,-1.7233747285032572,Ir,1
2216,-1.6360678672790536,-1.7451374362909333,Ir,1
2217,-1.751636505126955,-1.7995874335800945,Ir,1
2218,-2.1774506568908656,-2.399250221690189,Ir,3
2219,-2.1415410041809047,-2.1593178827750936,Ir,2
2220,-1.1602630615234375,-1.3696685038602452,Pd,2
2221,-1.118790626525879,-1.3316535059008148,Pd,2
2222,-0.9768052101135244,-1.2142142509884848,Pd,1
2223,-1.398468017578126,-1.4470550827771622,Pd,2
2224,-1.562461853027342,-1.6328954095273716,Pd,3
2225,-1.0335350036621076,-1.2490084774973838,Pd,1
2226,-1.5261178016662589,-1.608686026581241,Pd,3
2227,-1.321202754974359,-1.414831866350894,Pd,2
2228,-1.1281123161315882,-1.3553414306120977,Pd,2
2229,-0.8281145095825178,-1.1682599607007675,Pd,1
2230,-0.9340562820434553,-1.1958352394638632,Pd,1
2231,-0.9508080482482876,-1.1934423365582205,Pd,1
2232,-1.4161739349365217,-1.5409611023597054,Pd,3
2233,-1.1201052665710425,-1.3727847198013219,Pd,2
2234,-0.946623802185055,-1.227470372377966,Pd,1
2235,-0.9068121910095196,-1.2231238976032508,Pd,1
2236,-1.0889105796813947,-1.31045710269873,Pd,2
2237,-0.9762630462646484,-1.2367771320317937,Pd,1
2238,-1.0798988342285138,-1.280588858945968,Pd,1
2239,-1.0612254142761204,-1.262572658337433,Pd,1
2240,-1.0133905410766575,-1.2606843924332558,Pd,1
2241,-0.9708290100097638,-1.2262846403385745,Pd,1
2242,-1.5159616470336923,-1.6526850958593582,Pd,3
2243,-1.361225128173828,-1.5051107662568892,Pd,3
2244,-1.1392602920532209,-0.9859390123840212,Pt,1
2245,-1.963528633117676,-1.7872625456309548,Pt,3
2246,-1.0486350059509268,-0.9248748551071355,Pt,1
2247,-1.364484786987303,-1.1891077666100407,Pt,2
2248,-1.1602516174316353,-0.9336780905215426,Pt,1
2249,-1.2914843559265083,-1.122220428136191,Pt,1
2250,-1.3378667831420934,-1.1638193542836577,Pt,2
2251,-1.1928110122680655,-1.0375481821573376,Pt,1
2252,-1.335791587829589,-1.1772608651117549,Pt,2
2253,-1.3509588241577148,-1.0520462968686082,Pt,1
2254,-1.1890816688537598,-1.0849832275085014,Pt,1
2255,-1.1683359146118135,-1.0385250016656602,Pt,1
2256,-1.2909140586853018,-1.1876042624109726,Pt,1
2257,-1.068622112274169,-0.9796662354530942,Pt,1
2258,-1.040259838104249,-0.9254015397978811,Pt,1
2259,-1.6963391304016104,-1.6917196785785245,Pt,3
2260,-1.168817520141599,-0.9681481749592655,Pt,1
2261,-1.1359310150146475,-1.015564891467558,Pt,1
2262,-1.5740432739257804,-1.329165463077331,Pt,2
2263,-1.5848073959350542,-1.4594635897992188,Pt,3
2264,-1.5814218521118155,-1.513561169534134,Pt,3
2265,-1.6830673217773384,-1.5923160367968914,Rh,3
2266,-1.643743515014651,-1.5360492580362264,Rh,2
2267,-1.647613525390624,-1.5032183850748004,Rh,2
2268,-1.5330548286437988,-1.4324987810807468,Rh,1
2269,-1.5398383140563956,-1.4658697952703452,Rh,2
2270,-1.4692659378051784,-1.4019056360646067,Rh,1
2271,-1.4751811027526829,-1.4039493000341812,Rh,1
2272,-1.2610206604003888,-1.3565064399437936,Rh,1
2273,-1.573863506317137,-1.511586474168325,Rh,3
2274,-1.6335601806640625,-1.540735598182095,Rh,2
2275,-1.491334915161132,-1.4334083376993039,Rh,1
2276,-1.5573053359985298,-1.4973178309963917,Rh,2
2277,-1.2912979125976545,-1.3985342212752936,Rh,1
2278,-1.5970110893249512,-1.5260565401882884,Rh,2
2279,-1.641560554504392,-1.58981549198309,Rh,3
2280,-1.631659507751463,-1.527435803114256,Rh,2
2281,-1.7266969680786115,-1.568285113607334,Rh,2
2282,-1.7546882629394505,-1.6519128104083913,Rh,3
2283,-1.6064758300781223,-1.5353627803756646,Rh,2
2284,-2.0635256767272905,-1.757386476080918,Rh,2
2285,-1.408857345581053,-1.4160655781797222,Rh,1
2286,-1.6564173698425275,-1.6022646014109188,Rh,3
2287,-1.493494033813472,-1.4110331607813928,Rh,1
2288,-1.5300679206848136,-1.4701802021674897,Rh,2
2289,-1.4688153266906694,-1.4139338179958216,Rh,1
2290,-1.7611446380615217,-1.575481249720775,Rh,2
2291,-1.7619438171386737,-1.798190646197608,Ru,2
2292,-1.90179109573364,-1.7528855119344586,Ru,1
2293,-1.7535743713378888,-1.6725475050957805,Ru,1
2294,-1.853077411651612,-1.7457314750552257,Ru,1
2295,-1.967535972595216,-2.0065043225726806,Ru,3
2296,-2.038053035736084,-1.9909289173703524,Ru,2
2297,-2.1573147773742622,-1.8494104850791895,Ru,1
